TicketID,DateKey,CustomerID,Category,Priority,SLATargetHrs,CreatedDate,ResolvedDate,ResolutionTimeHrs,FCRFlag,PostResolutionCSAT,SLAMetFlag
TKT-16657,20251015,CUST-00701,Technical/Pump,Low,72,2025-10-15,2025-10-15,7.6,1,2,1
TKT-16658,20240725,CUST-02734,Installation,Medium,24,2024-07-25,2024-07-25,1.9,0,4,1
TKT-16659,20250516,CUST-01272,Technical/Pump,Low,72,2025-05-16,2025-05-16,3.3,0,2,1
TKT-16660,20250503,CUST-00568,Installation,Medium,24,2025-05-03,2025-05-03,8.6,0,4,1
TKT-16661,20251116,CUST-02092,General Inquiry,High,4,2025-11-16,2025-11-16,9.2,1,4,0
TKT-16662,20240928,CUST-02550,Billing/Payment,Medium,24,2024-09-28,2024-09-28,2.2,1,4,1
TKT-16663,20251019,CUST-02421,Technical/Pump,Low,72,2025-10-19,2025-10-20,27.8,0,3,1
TKT-16664,20251006,CUST-01353,General Inquiry,Low,72,2025-10-06,2025-10-06,10.6,1,4,1
TKT-16665,20240214,CUST-04399,Billing/Payment,Low,72,2024-02-14,2024-02-14,5.5,0,3,1
TKT-16666,20250424,CUST-01096,Technical/Pump,High,4,2025-04-24,2025-04-24,1.7,1,2,1
TKT-16667,20260119,CUST-01033,Warranty,Low,72,2026-01-19,2026-01-19,4.0,0,5,1
TKT-16668,20251228,CUST-03615,Billing/Payment,Medium,24,2025-12-28,2025-12-28,23.8,0,2,1
TKT-16669,20250201,CUST-04470,Warranty,Low,72,2025-02-01,2025-02-01,13.0,0,4,1
TKT-16670,20250116,CUST-04522,Warranty,Low,72,2025-01-16,2025-01-16,4.1,1,2,1
TKT-16671,20250720,CUST-02567,Billing/Payment,Medium,24,2025-07-20,2025-07-20,23.4,0,4,1
TKT-16672,20251225,CUST-04114,Technical/Pump,Medium,24,2025-12-25,2025-12-26,29.3,0,4,0
TKT-16673,20231017,CUST-03895,Complaint,Low,72,2023-10-17,2023-10-17,3.9,1,3,1
TKT-16674,20240605,CUST-01334,Installation,High,4,2024-06-05,2024-06-06,38.1,1,5,0
TKT-16675,20230519,CUST-00979,Technical/Pump,Low,72,2023-05-19,2023-05-19,1.5,0,5,1
TKT-16676,20251227,CUST-02672,Billing/Payment,Low,72,2025-12-27,2025-12-28,37.1,0,4,1
TKT-16677,20251027,CUST-00466,Billing/Payment,Medium,24,2025-10-27,2025-10-27,5.2,0,3,1
TKT-16678,20250507,CUST-00955,Billing/Payment,Medium,24,2025-05-07,2025-05-07,7.1,0,3,1
TKT-16679,20251013,CUST-01046,Technical/Pump,Medium,24,2025-10-13,2025-10-13,0.8,1,3,1
TKT-16680,20240619,CUST-02284,Technical/Pump,Low,72,2024-06-19,2024-06-19,4.5,1,3,1
TKT-16681,20251011,CUST-00577,Technical/Pump,Medium,24,2025-10-11,2025-10-11,9.9,1,3,1
TKT-16682,20241012,CUST-03901,Warranty,Low,72,2024-10-12,2024-10-12,1.2,0,4,1
TKT-16683,20260316,CUST-04106,Technical/Pump,Medium,24,2026-03-16,2026-03-17,40.5,0,5,0
TKT-16684,20250105,CUST-03955,General Inquiry,Medium,24,2025-01-05,2025-01-05,22.7,1,4,1
TKT-16685,20250110,CUST-03123,Billing/Payment,Low,72,2025-01-10,2025-01-10,3.7,0,4,1
TKT-16686,20240107,CUST-03473,Warranty,Medium,24,2024-01-07,2024-01-07,0.5,1,5,1
TKT-16687,20240921,CUST-02391,General Inquiry,High,4,2024-09-21,2024-09-21,3.1,0,3,1
TKT-16688,20250805,CUST-04777,Billing/Payment,Low,72,2025-08-05,2025-08-05,9.7,1,4,1
TKT-16689,20250506,CUST-02281,Installation,Medium,24,2025-05-06,2025-05-06,5.3,1,3,1
TKT-16690,20241226,CUST-00562,Installation,High,4,2024-12-26,2024-12-26,14.0,1,3,0
TKT-16691,20250225,CUST-02312,Technical/Pump,High,4,2025-02-25,2025-02-25,17.6,1,5,0
TKT-16692,20240601,CUST-00519,Complaint,Low,72,2024-06-01,2024-06-01,1.1,0,4,1
TKT-16693,20230421,CUST-01635,General Inquiry,Low,72,2023-04-21,2023-04-22,44.7,0,4,1
TKT-16694,20231209,CUST-03788,Complaint,Medium,24,2023-12-09,2023-12-09,12.1,0,3,1
TKT-16695,20231221,CUST-02547,Billing/Payment,Low,72,2023-12-21,2023-12-23,48.0,1,3,1
TKT-16696,20250331,CUST-04887,Complaint,Medium,24,2025-03-31,2025-03-31,1.7,1,5,1
TKT-16697,20230813,CUST-03205,Warranty,Medium,24,2023-08-13,2023-08-13,13.1,1,3,1
TKT-16698,20231223,CUST-00872,Technical/Pump,Medium,24,2023-12-23,2023-12-23,8.5,1,4,1
TKT-16699,20241117,CUST-04998,Technical/Pump,Medium,24,2024-11-17,2024-11-18,27.8,1,3,0
TKT-16700,20260115,CUST-00116,Warranty,Medium,24,2026-01-15,2026-01-15,16.8,1,4,1
TKT-16701,20250419,CUST-01917,Warranty,High,4,2025-04-19,2025-04-20,24.8,0,2,0
TKT-16702,20240822,CUST-01502,Billing/Payment,Medium,24,2024-08-22,2024-08-24,53.0,0,2,0
TKT-16703,20250424,CUST-01920,Billing/Payment,Medium,24,2025-04-24,2025-04-24,4.7,0,5,1
TKT-16704,20250521,CUST-03544,Warranty,Medium,24,2025-05-21,2025-05-21,17.4,0,4,1
TKT-16705,20241210,CUST-02727,Warranty,High,4,2024-12-10,2024-12-11,26.4,0,3,0
TKT-16706,20251020,CUST-03945,Billing/Payment,Low,72,2025-10-20,2025-10-20,14.0,0,4,1
TKT-16707,20231029,CUST-04507,General Inquiry,Low,72,2023-10-29,,9.0,0,,0
TKT-16708,20251130,CUST-03280,Installation,High,4,2025-11-30,2025-11-30,10.4,1,3,0
TKT-16709,20250412,CUST-04968,Technical/Pump,Low,72,2025-04-12,2025-04-12,13.9,1,4,1
TKT-16710,20260302,CUST-02331,Technical/Pump,Low,72,2026-03-02,2026-03-02,2.4,1,3,1
TKT-16711,20241212,CUST-02820,Warranty,Low,72,2024-12-12,2024-12-12,13.8,1,5,1
TKT-16712,20250314,CUST-04052,Installation,Low,72,2025-03-14,2025-03-14,3.4,1,4,1
TKT-16713,20250324,CUST-02579,Billing/Payment,Medium,24,2025-03-24,2025-03-25,40.9,0,5,0
TKT-16714,20240703,CUST-03477,Billing/Payment,Medium,24,2024-07-03,2024-07-03,4.5,1,1,1
TKT-16715,20240614,CUST-02402,Warranty,Low,72,2024-06-14,2024-06-14,11.0,0,4,1
TKT-16716,20251001,CUST-02097,General Inquiry,Medium,24,2025-10-01,2025-10-01,16.0,1,3,1
TKT-16717,20241219,CUST-03218,Billing/Payment,Low,72,2024-12-19,2024-12-20,24.6,0,3,1
TKT-16718,20230305,CUST-04391,Billing/Payment,Low,72,2023-03-05,2023-03-05,2.1,1,5,1
TKT-16719,20230912,CUST-02674,Billing/Payment,Low,72,2023-09-12,2023-09-12,1.4,1,4,1
TKT-16720,20250702,CUST-02974,Complaint,Medium,24,2025-07-02,2025-07-02,18.2,0,3,1
TKT-16721,20231205,CUST-04912,Technical/Pump,Medium,24,2023-12-05,2023-12-05,7.3,1,5,1
TKT-16722,20230615,CUST-04030,Technical/Pump,Medium,24,2023-06-15,2023-06-15,7.6,1,4,1
TKT-16723,20251108,CUST-00089,Billing/Payment,Medium,24,2025-11-08,2025-11-09,27.0,1,2,0
TKT-16724,20240118,CUST-04235,General Inquiry,High,4,2024-01-18,,6.7,0,,0
TKT-16725,20250804,CUST-02457,Billing/Payment,Medium,24,2025-08-04,2025-08-04,5.4,0,3,1
TKT-16726,20250205,CUST-01867,Billing/Payment,High,4,2025-02-05,2025-02-05,20.7,1,4,0
TKT-16727,20260310,CUST-04140,Installation,Medium,24,2026-03-10,2026-03-10,5.5,1,4,1
TKT-16728,20250910,CUST-01399,Technical/Pump,High,4,2025-09-10,2025-09-10,2.3,1,5,1
TKT-16729,20240831,CUST-01692,Technical/Pump,Medium,24,2024-08-31,2024-08-31,0.5,0,4,1
TKT-16730,20250511,CUST-01212,Technical/Pump,Low,72,2025-05-11,2025-05-11,14.1,1,4,1
TKT-16731,20240510,CUST-01406,Technical/Pump,Low,72,2024-05-10,2024-05-10,2.8,1,3,1
TKT-16732,20250417,CUST-00554,Billing/Payment,Low,72,2025-04-17,2025-04-17,23.6,1,4,1
TKT-16733,20240605,CUST-01916,Billing/Payment,Low,72,2024-06-05,2024-06-05,7.3,0,3,1
TKT-16734,20230627,CUST-03276,Technical/Pump,Low,72,2023-06-27,2023-06-27,7.0,1,4,1
TKT-16735,20251010,CUST-01052,Technical/Pump,Low,72,2025-10-10,,1.5,0,,0
TKT-16736,20240413,CUST-00617,Technical/Pump,Medium,24,2024-04-13,2024-04-13,9.2,1,3,1
TKT-16737,20240425,CUST-01388,Installation,High,4,2024-04-25,2024-04-25,0.5,0,3,1
TKT-16738,20240726,CUST-03471,Installation,High,4,2024-07-26,2024-07-27,28.9,0,3,0
TKT-16739,20230706,CUST-03797,Technical/Pump,High,4,2023-07-06,2023-07-06,4.1,1,3,0
TKT-16740,20231010,CUST-04525,Complaint,Low,72,2023-10-10,2023-10-11,34.4,1,3,1
TKT-16741,20260422,CUST-04335,Complaint,Low,72,2026-04-22,2026-04-22,5.7,1,3,1
TKT-16742,20260328,CUST-03478,General Inquiry,Low,72,2026-03-28,2026-03-31,88.2,0,3,0
TKT-16743,20240115,CUST-00266,Billing/Payment,Medium,24,2024-01-15,2024-01-15,11.9,1,5,1
TKT-16744,20240527,CUST-02180,Installation,Medium,24,2024-05-27,2024-05-27,7.2,1,3,1
TKT-16745,20240127,CUST-02520,Technical/Pump,Low,72,2024-01-27,2024-01-27,6.7,0,3,1
TKT-16746,20251223,CUST-01757,Installation,Medium,24,2025-12-23,2025-12-23,0.8,1,4,1
TKT-16747,20240107,CUST-02739,General Inquiry,Medium,24,2024-01-07,2024-01-08,31.0,0,3,0
TKT-16748,20250313,CUST-00845,Billing/Payment,Low,72,2025-03-13,2025-03-15,59.3,1,3,1
TKT-16749,20250413,CUST-00354,Billing/Payment,Low,72,2025-04-13,2025-04-13,19.6,1,3,1
TKT-16750,20250604,CUST-00966,General Inquiry,Medium,24,2025-06-04,,7.1,0,,0
TKT-16751,20240807,CUST-01175,Technical/Pump,High,4,2024-08-07,2024-08-07,17.8,0,3,0
TKT-16752,20260326,CUST-02355,Technical/Pump,Medium,24,2026-03-26,2026-03-26,18.6,1,5,1
TKT-16753,20250208,CUST-01421,Billing/Payment,Medium,24,2025-02-08,2025-02-09,33.7,0,4,0
TKT-16754,20251228,CUST-02329,Installation,Low,72,2025-12-28,2025-12-28,16.8,1,3,1
TKT-16755,20250422,CUST-00103,General Inquiry,Low,72,2025-04-22,2025-04-22,11.9,0,3,1
TKT-16756,20241107,CUST-01425,Installation,Medium,24,2024-11-07,2024-11-08,25.7,1,4,0
TKT-16757,20250823,CUST-02435,Installation,High,4,2025-08-23,2025-08-23,6.4,1,3,0
TKT-16758,20250731,CUST-00028,General Inquiry,High,4,2025-07-31,2025-07-31,0.5,1,4,1
TKT-16759,20260417,CUST-03737,Billing/Payment,Medium,24,2026-04-17,2026-04-19,66.3,0,1,0
TKT-16760,20251106,CUST-02459,Warranty,Low,72,2025-11-06,2025-11-06,13.4,0,5,1
TKT-16761,20240828,CUST-00021,Complaint,Low,72,2024-08-28,2024-08-28,1.7,1,3,1
TKT-16762,20240924,CUST-02236,Technical/Pump,High,4,2024-09-24,2024-09-24,11.8,1,5,0
TKT-16763,20250101,CUST-00991,Warranty,Low,72,2025-01-01,2025-01-01,9.7,1,3,1
TKT-16764,20240713,CUST-00847,Technical/Pump,Medium,24,2024-07-13,2024-07-14,37.7,1,3,0
TKT-16765,20240414,CUST-04811,Technical/Pump,Medium,24,2024-04-14,2024-04-14,18.6,1,3,1
TKT-16766,20240927,CUST-00326,Technical/Pump,Low,72,2024-09-27,2024-09-27,2.0,0,3,1
TKT-16767,20251117,CUST-02575,Technical/Pump,Low,72,2025-11-17,2025-11-17,0.6,1,3,1
TKT-16768,20240726,CUST-01228,Technical/Pump,Low,72,2024-07-26,2024-07-26,6.4,0,3,1
TKT-16769,20250515,CUST-02329,Technical/Pump,Medium,24,2025-05-15,2025-05-15,9.6,1,4,1
TKT-16770,20260218,CUST-03448,Technical/Pump,Low,72,2026-02-18,2026-02-18,11.1,1,5,1
TKT-16771,20260310,CUST-03614,Technical/Pump,Medium,24,2026-03-10,2026-03-11,30.1,0,4,0
TKT-16772,20250608,CUST-02152,Warranty,Medium,24,2025-06-08,2025-06-08,13.8,0,3,1
TKT-16773,20250203,CUST-02898,Billing/Payment,Medium,24,2025-02-03,2025-02-03,8.9,0,4,1
TKT-16774,20240429,CUST-01152,Billing/Payment,Low,72,2024-04-29,2024-04-29,16.3,1,2,1
TKT-16775,20240220,CUST-00422,Installation,High,4,2024-02-20,2024-02-21,24.2,0,2,0
TKT-16776,20250211,CUST-03822,General Inquiry,High,4,2025-02-11,2025-02-12,47.0,1,3,0
TKT-16777,20240702,CUST-04676,Installation,Medium,24,2024-07-02,2024-07-03,30.3,1,3,0
TKT-16778,20260122,CUST-03335,Warranty,Medium,24,2026-01-22,2026-01-23,46.6,0,4,0
TKT-16779,20240207,CUST-02523,Billing/Payment,Low,72,2024-02-07,2024-02-07,6.8,1,3,1
TKT-16780,20230205,CUST-03228,Billing/Payment,High,4,2023-02-05,2023-02-05,2.7,0,4,1
TKT-16781,20250527,CUST-04883,Technical/Pump,Medium,24,2025-05-27,2025-05-28,29.0,1,5,0
TKT-16782,20250623,CUST-04982,Warranty,Low,72,2025-06-23,2025-06-23,22.2,0,3,1
TKT-16783,20231021,CUST-01043,Billing/Payment,Medium,24,2023-10-21,2023-10-23,49.9,1,4,0
TKT-16784,20250313,CUST-03915,Technical/Pump,Low,72,2025-03-13,2025-03-13,1.7,0,3,1
TKT-16785,20250114,CUST-02777,Technical/Pump,Medium,24,2025-01-14,2025-01-15,24.9,0,4,0
TKT-16786,20250506,CUST-03272,Complaint,High,4,2025-05-06,2025-05-06,9.7,0,4,0
TKT-16787,20240507,CUST-03173,Warranty,Low,72,2024-05-07,2024-05-07,6.7,0,4,1
TKT-16788,20250323,CUST-04128,Complaint,Medium,24,2025-03-23,2025-03-23,5.0,1,5,1
TKT-16789,20230525,CUST-02906,Technical/Pump,Medium,24,2023-05-25,2023-05-25,6.4,0,4,1
TKT-16790,20250921,CUST-04310,Warranty,Medium,24,2025-09-21,2025-09-21,6.5,0,4,1
TKT-16791,20240828,CUST-03275,Billing/Payment,Low,72,2024-08-28,2024-08-28,10.0,1,3,1
TKT-16792,20260101,CUST-04920,Technical/Pump,Medium,24,2026-01-01,2026-01-03,64.2,1,4,0
TKT-16793,20230807,CUST-04090,Billing/Payment,Medium,24,2023-08-07,2023-08-07,11.0,0,5,1
TKT-16794,20250529,CUST-02003,Billing/Payment,Low,72,2025-05-29,2025-05-29,4.9,1,4,1
TKT-16795,20231202,CUST-04695,Warranty,Low,72,2023-12-02,2023-12-03,32.5,0,4,1
TKT-16796,20250907,CUST-02323,Technical/Pump,Medium,24,2025-09-07,2025-09-07,9.5,1,3,1
TKT-16797,20250605,CUST-01783,Technical/Pump,Low,72,2025-06-05,2025-06-06,35.9,1,2,1
TKT-16798,20250218,CUST-04266,Warranty,High,4,2025-02-18,2025-02-19,26.0,1,4,0
TKT-16799,20240419,CUST-01611,Technical/Pump,Low,72,2024-04-19,2024-04-21,50.9,1,4,1
TKT-16800,20241116,CUST-03038,General Inquiry,High,4,2024-11-16,2024-11-17,41.3,1,2,0
TKT-16801,20241201,CUST-03547,Installation,Medium,24,2024-12-01,2024-12-01,10.4,0,2,1
TKT-16802,20230717,CUST-04471,Installation,Low,72,2023-07-17,2023-07-17,4.8,1,5,1
TKT-16803,20251108,CUST-04392,Complaint,High,4,2025-11-08,2025-11-08,20.7,0,4,0
TKT-16804,20241206,CUST-02958,Technical/Pump,Low,72,2024-12-06,2024-12-06,13.5,0,4,1
TKT-16805,20250812,CUST-03679,Billing/Payment,Low,72,2025-08-12,2025-08-12,23.6,1,4,1
TKT-16806,20250204,CUST-03024,Installation,Medium,24,2025-02-04,2025-02-04,11.9,1,3,1
TKT-16807,20250812,CUST-03305,Warranty,Low,72,2025-08-12,2025-08-12,1.5,1,3,1
TKT-16808,20240507,CUST-01091,Billing/Payment,Medium,24,2024-05-07,2024-05-08,33.7,1,3,0
TKT-16809,20240306,CUST-03030,Technical/Pump,Low,72,2024-03-06,2024-03-06,13.2,1,4,1
TKT-16810,20250319,CUST-04564,Technical/Pump,High,4,2025-03-19,2025-03-19,0.8,1,3,1
TKT-16811,20250314,CUST-04811,Billing/Payment,Medium,24,2025-03-14,2025-03-14,6.6,1,4,1
TKT-16812,20250211,CUST-01133,Warranty,High,4,2025-02-11,2025-02-11,7.1,1,2,0
TKT-16813,20241023,CUST-04177,Technical/Pump,Low,72,2024-10-23,2024-10-23,18.1,0,4,1
TKT-16814,20251223,CUST-00229,Billing/Payment,Low,72,2025-12-23,2025-12-24,28.7,0,5,1
TKT-16815,20240401,CUST-02847,Technical/Pump,Low,72,2024-04-01,,40.0,0,,0
TKT-16816,20250930,CUST-01702,Warranty,High,4,2025-09-30,,38.4,0,,0
TKT-16817,20240206,CUST-03330,Billing/Payment,Medium,24,2024-02-06,2024-02-06,0.5,1,2,1
TKT-16818,20240714,CUST-01469,Billing/Payment,High,4,2024-07-14,2024-07-15,24.2,1,3,0
TKT-16819,20241007,CUST-00684,Complaint,Low,72,2024-10-07,2024-10-09,70.8,0,5,1
TKT-16820,20241120,CUST-00613,Billing/Payment,High,4,2024-11-20,2024-11-20,1.7,0,4,1
TKT-16821,20250811,CUST-01383,Installation,Medium,24,2025-08-11,2025-08-12,29.0,1,4,0
TKT-16822,20241222,CUST-04150,Technical/Pump,Medium,24,2024-12-22,2024-12-23,47.2,0,4,0
TKT-16823,20231001,CUST-00280,Billing/Payment,Low,72,2023-10-01,2023-10-01,6.6,0,3,1
TKT-16824,20250928,CUST-01818,Warranty,High,4,2025-09-28,2025-09-28,16.5,1,1,0
TKT-16825,20240118,CUST-00272,Technical/Pump,Low,72,2024-01-18,2024-01-19,39.0,1,3,1
TKT-16826,20250427,CUST-00495,Billing/Payment,Medium,24,2025-04-27,,14.7,0,,0
TKT-16827,20241018,CUST-01975,Complaint,Low,72,2024-10-18,2024-10-19,25.9,0,3,1
TKT-16828,20251029,CUST-00722,Technical/Pump,Medium,24,2025-10-29,2025-10-29,10.8,1,3,1
TKT-16829,20250216,CUST-02530,Billing/Payment,High,4,2025-02-16,2025-02-17,42.1,0,3,0
TKT-16830,20250926,CUST-02098,General Inquiry,High,4,2025-09-26,,11.9,0,,0
TKT-16831,20240822,CUST-04803,Technical/Pump,High,4,2024-08-22,2024-08-22,22.5,1,3,0
TKT-16832,20251215,CUST-01211,Warranty,High,4,2025-12-15,2025-12-15,7.5,1,3,0
TKT-16833,20240223,CUST-00891,Warranty,Low,72,2024-02-23,2024-02-23,23.5,0,2,1
TKT-16834,20251019,CUST-01209,Billing/Payment,Low,72,2025-10-19,2025-10-20,43.0,0,4,1
TKT-16835,20251025,CUST-02274,General Inquiry,Low,72,2025-10-25,2025-10-26,32.4,1,3,1
TKT-16836,20250403,CUST-00938,Installation,Low,72,2025-04-03,2025-04-03,7.9,1,3,1
TKT-16837,20251126,CUST-04743,Installation,Medium,24,2025-11-26,2025-11-28,51.8,1,4,0
TKT-16838,20260327,CUST-03094,Complaint,Medium,24,2026-03-27,2026-03-27,11.3,0,5,1
TKT-16839,20251126,CUST-02592,Installation,Medium,24,2025-11-26,2025-11-26,12.6,0,4,1
TKT-16840,20250312,CUST-01025,Technical/Pump,Medium,24,2025-03-12,2025-03-12,22.0,0,3,1
TKT-16841,20241015,CUST-00421,Technical/Pump,Low,72,2024-10-15,2024-10-15,17.2,0,3,1
TKT-16842,20240301,CUST-00513,Technical/Pump,Medium,24,2024-03-01,2024-03-02,31.3,0,3,0
TKT-16843,20250328,CUST-03372,Complaint,Medium,24,2025-03-28,2025-03-28,5.4,1,4,1
TKT-16844,20250816,CUST-01730,Technical/Pump,Low,72,2025-08-16,2025-08-16,19.8,1,4,1
TKT-16845,20240411,CUST-01744,Installation,Medium,24,2024-04-11,2024-04-11,7.9,0,2,1
TKT-16846,20241118,CUST-03632,Technical/Pump,Medium,24,2024-11-18,2024-11-18,18.8,1,4,1
TKT-16847,20231225,CUST-04962,Complaint,Low,72,2023-12-25,2023-12-26,46.8,0,4,1
TKT-16848,20231108,CUST-00858,Installation,Low,72,2023-11-08,2023-11-08,8.9,0,4,1
TKT-16849,20240207,CUST-03305,Warranty,Low,72,2024-02-07,2024-02-07,4.1,1,3,1
TKT-16850,20250909,CUST-01394,General Inquiry,Low,72,2025-09-09,2025-09-09,0.9,1,3,1
TKT-16851,20250419,CUST-02505,Billing/Payment,Medium,24,2025-04-19,2025-04-19,1.2,1,4,1
TKT-16852,20231229,CUST-00787,Technical/Pump,Low,72,2023-12-29,2023-12-29,8.1,0,3,1
TKT-16853,20240223,CUST-01773,General Inquiry,Medium,24,2024-02-23,2024-02-23,14.9,0,4,1
TKT-16854,20240218,CUST-01367,General Inquiry,High,4,2024-02-18,2024-02-19,47.1,0,4,0
TKT-16855,20251213,CUST-03178,Warranty,High,4,2025-12-13,2025-12-14,47.6,1,3,0
TKT-16856,20251107,CUST-00897,Technical/Pump,High,4,2025-11-07,2025-11-07,8.0,0,4,0
TKT-16857,20260309,CUST-00724,Technical/Pump,Medium,24,2026-03-09,2026-03-09,11.5,1,3,1
TKT-16858,20251214,CUST-04983,Warranty,Medium,24,2025-12-14,2025-12-14,11.3,0,4,1
TKT-16859,20241226,CUST-00922,Technical/Pump,Low,72,2024-12-26,2024-12-26,8.2,0,2,1
TKT-16860,20250629,CUST-01949,Installation,Low,72,2025-06-29,2025-06-29,0.5,0,4,1
TKT-16861,20241009,CUST-04295,Installation,Medium,24,2024-10-09,2024-10-09,5.7,1,4,1
TKT-16862,20250504,CUST-00967,Technical/Pump,Medium,24,2025-05-04,2025-05-05,32.2,1,3,0
TKT-16863,20260125,CUST-02993,Warranty,High,4,2026-01-25,2026-01-26,46.9,0,4,0
TKT-16864,20240131,CUST-03404,Technical/Pump,Medium,24,2024-01-31,2024-02-01,38.3,0,3,0
TKT-16865,20230609,CUST-01409,Billing/Payment,Medium,24,2023-06-09,2023-06-09,10.8,1,5,1
TKT-16866,20251231,CUST-03582,Warranty,Low,72,2025-12-31,2025-12-31,14.5,1,4,1
TKT-16867,20231031,CUST-03705,Billing/Payment,Medium,24,2023-10-31,2023-10-31,6.0,1,4,1
TKT-16868,20250620,CUST-01963,Complaint,High,4,2025-06-20,2025-06-21,38.5,1,4,0
TKT-16869,20240712,CUST-03083,Technical/Pump,Medium,24,2024-07-12,2024-07-12,5.7,0,5,1
TKT-16870,20240723,CUST-01321,Installation,Medium,24,2024-07-23,2024-07-23,9.2,1,3,1
TKT-16871,20241228,CUST-04994,Billing/Payment,High,4,2024-12-28,2024-12-29,37.7,1,5,0
TKT-16872,20240703,CUST-03532,Warranty,Medium,24,2024-07-03,2024-07-05,51.4,1,5,0
TKT-16873,20240503,CUST-04036,Billing/Payment,High,4,2024-05-03,2024-05-03,1.5,1,5,1
TKT-16874,20250509,CUST-04869,General Inquiry,Low,72,2025-05-09,2025-05-09,5.9,0,5,1
TKT-16875,20260128,CUST-04689,Technical/Pump,Medium,24,2026-01-28,2026-01-28,15.0,1,4,1
TKT-16876,20250614,CUST-03378,Technical/Pump,Medium,24,2025-06-14,2025-06-14,17.8,1,4,1
TKT-16877,20250105,CUST-02536,Billing/Payment,High,4,2025-01-05,2025-01-05,1.2,1,3,1
TKT-16878,20250705,CUST-03861,General Inquiry,Medium,24,2025-07-05,2025-07-05,1.8,0,5,1
TKT-16879,20241010,CUST-00045,General Inquiry,High,4,2024-10-10,2024-10-11,43.5,0,4,0
TKT-16880,20241229,CUST-00952,Technical/Pump,Medium,24,2024-12-29,2024-12-29,3.1,0,3,1
TKT-16881,20241127,CUST-00609,Billing/Payment,Low,72,2024-11-27,2024-11-28,31.7,0,4,1
TKT-16882,20251020,CUST-02617,Installation,Low,72,2025-10-20,2025-10-20,4.7,1,4,1
TKT-16883,20260301,CUST-04615,General Inquiry,Low,72,2026-03-01,2026-03-01,3.4,1,4,1
TKT-16884,20250605,CUST-00585,Technical/Pump,Medium,24,2025-06-05,2025-06-05,11.7,0,5,1
TKT-16885,20230503,CUST-01740,Billing/Payment,Low,72,2023-05-03,2023-05-03,16.8,0,5,1
TKT-16886,20241227,CUST-02504,Technical/Pump,Medium,24,2024-12-27,2024-12-27,13.2,0,4,1
TKT-16887,20240125,CUST-00273,Billing/Payment,Low,72,2024-01-25,2024-01-25,8.1,0,4,1
TKT-16888,20250306,CUST-02502,Technical/Pump,Low,72,2025-03-06,2025-03-06,0.5,1,3,1
TKT-16889,20250619,CUST-02922,Complaint,Medium,24,2025-06-19,2025-06-19,14.3,0,3,1
TKT-16890,20250725,CUST-02274,Warranty,Low,72,2025-07-25,2025-07-25,2.9,0,5,1
TKT-16891,20241009,CUST-02122,Installation,Low,72,2024-10-09,2024-10-10,26.2,0,4,1
TKT-16892,20250824,CUST-02687,Installation,Medium,24,2025-08-24,2025-08-25,24.6,0,3,0
TKT-16893,20240622,CUST-04012,Billing/Payment,Medium,24,2024-06-22,2024-06-23,39.3,0,3,0
TKT-16894,20240826,CUST-03674,Installation,Low,72,2024-08-26,2024-08-26,12.4,1,4,1
TKT-16895,20250420,CUST-04299,Technical/Pump,Medium,24,2025-04-20,2025-04-20,2.3,0,3,1
TKT-16896,20240612,CUST-01953,Billing/Payment,Low,72,2024-06-12,2024-06-12,3.0,0,4,1
TKT-16897,20250812,CUST-04098,Billing/Payment,Medium,24,2025-08-12,2025-08-12,4.6,1,3,1
TKT-16898,20251212,CUST-04541,Billing/Payment,High,4,2025-12-12,2025-12-13,27.7,1,4,0
TKT-16899,20230803,CUST-04459,Billing/Payment,High,4,2023-08-03,2023-08-03,1.6,0,3,1
TKT-16900,20241001,CUST-04169,General Inquiry,Low,72,2024-10-01,2024-10-01,6.9,0,3,1
TKT-16901,20231113,CUST-04580,Warranty,Medium,24,2023-11-13,2023-11-13,7.1,1,4,1
TKT-16902,20241105,CUST-02058,Installation,Low,72,2024-11-05,,10.6,0,,0
TKT-16903,20240819,CUST-01099,Technical/Pump,Low,72,2024-08-19,2024-08-20,34.0,0,5,1
TKT-16904,20250921,CUST-04675,Billing/Payment,Low,72,2025-09-21,2025-09-21,3.3,0,3,1
TKT-16905,20250406,CUST-02139,Complaint,High,4,2025-04-06,,18.9,0,,0
TKT-16906,20250804,CUST-01018,Technical/Pump,Low,72,2025-08-04,2025-08-04,14.0,0,4,1
TKT-16907,20241127,CUST-03134,Installation,Medium,24,2024-11-27,2024-11-27,17.8,0,5,1
TKT-16908,20231124,CUST-01690,Installation,High,4,2023-11-24,2023-11-24,21.3,1,3,0
TKT-16909,20240914,CUST-01074,Billing/Payment,Low,72,2024-09-14,2024-09-14,14.0,1,5,1
TKT-16910,20251209,CUST-04834,Warranty,Medium,24,2025-12-09,2025-12-09,13.0,0,4,1
TKT-16911,20240514,CUST-02413,Warranty,Medium,24,2024-05-14,2024-05-14,5.0,1,3,1
TKT-16912,20250208,CUST-00854,Technical/Pump,Medium,24,2025-02-08,2025-02-08,0.5,0,2,1
TKT-16913,20250304,CUST-03940,Billing/Payment,Medium,24,2025-03-04,2025-03-05,41.1,0,3,0
TKT-16914,20250206,CUST-04675,Technical/Pump,High,4,2025-02-06,2025-02-06,3.3,1,3,1
TKT-16915,20240408,CUST-00981,Complaint,Low,72,2024-04-08,2024-04-08,1.1,0,4,1
