CustMonthID,DateKey,CustomerID,IsActive,EngagementSegment,DeviceRuntimeHrs,WaterPumpedLitres,NPSScore,CSATScore,ChurnFlag,ChurnReason
5864,20260430,CUST-04071,1,Lapsed,6.3,2359,6,5,0,
5865,20251130,CUST-04081,1,Lapsed,8.7,2290,8,3,0,
5866,20251231,CUST-04081,1,Lapsed,4.7,2031,7,4,0,
5867,20260131,CUST-04081,1,Lapsed,8.8,2444,9,4,0,
5868,20260228,CUST-04081,1,Active,5.0,1701,8,2,0,
5869,20260331,CUST-04081,1,Highly Active,5.3,1477,6,4,0,
5870,20260430,CUST-04081,1,Highly Active,4.7,1549,5,4,0,
5871,20251031,CUST-04091,1,Highly Active,7.7,1560,6,5,0,
5872,20251130,CUST-04091,1,Highly Active,4.1,1337,9,4,0,
5873,20251231,CUST-04091,1,Active,6.0,1772,8,5,0,
5874,20260131,CUST-04091,1,Active,6.2,2392,5,4,0,
5875,20260228,CUST-04091,1,Lapsed,6.6,3155,4,3,0,
5876,20260331,CUST-04091,1,Active,7.3,1730,5,5,0,
5877,20260430,CUST-04091,1,Lapsed,6.8,2906,8,4,0,
5878,20251031,CUST-04101,1,Active,4.0,1937,6,4,0,
5879,20251130,CUST-04101,1,Highly Active,6.8,1646,6,3,0,
5880,20251231,CUST-04101,1,Active,5.8,1351,7,4,0,
5881,20260131,CUST-04101,1,Active,7.4,1844,6,3,0,
5882,20260228,CUST-04101,0,Dormant,0.0,0,0,1,1,Moved/sold farm
5883,20260331,CUST-04101,0,Dormant,0.0,0,1,3,0,
5884,20260430,CUST-04101,0,Dormant,0.0,0,5,2,0,
5885,20231130,CUST-04111,1,Active,5.3,2720,3,4,0,
5886,20231231,CUST-04111,1,Lapsed,3.4,2196,5,4,0,
5887,20240131,CUST-04111,1,Highly Active,7.3,813,7,3,0,
5888,20240229,CUST-04111,1,Dormant,6.2,1147,8,3,0,
5889,20240331,CUST-04111,1,Dormant,5.2,1032,5,3,0,
5890,20240430,CUST-04111,1,Lapsed,5.0,1783,6,3,0,
5891,20240531,CUST-04111,1,Highly Active,7.0,1671,4,2,0,
5892,20240630,CUST-04111,1,Lapsed,6.8,1576,7,3,0,
5893,20240731,CUST-04111,1,Active,7.8,1109,7,3,0,
5894,20240831,CUST-04111,1,Highly Active,7.5,1319,10,5,0,
5895,20240930,CUST-04111,1,Active,3.7,2553,9,4,0,
5896,20241031,CUST-04111,1,Active,5.8,1824,7,3,0,
5897,20241130,CUST-04111,1,Lapsed,6.9,1427,5,2,0,
5898,20241231,CUST-04111,1,Highly Active,5.0,2483,8,5,0,
5899,20250131,CUST-04111,1,Highly Active,9.2,1595,6,3,0,
5900,20250228,CUST-04111,1,Lapsed,6.3,1707,3,5,0,
5901,20250331,CUST-04111,1,Lapsed,1.9,1579,8,4,0,
5902,20250430,CUST-04111,1,Lapsed,2.9,1919,5,3,0,
5903,20250531,CUST-04111,1,Highly Active,7.5,500,4,3,0,
5904,20250630,CUST-04111,1,Active,3.4,2809,5,5,0,
5905,20250731,CUST-04111,1,Lapsed,6.7,1990,5,3,0,
5906,20250831,CUST-04111,1,Highly Active,7.3,2086,5,3,0,
5907,20250930,CUST-04111,1,Active,6.3,845,8,3,0,
5908,20251031,CUST-04111,1,Active,6.3,1882,6,3,0,
5909,20251130,CUST-04111,1,Highly Active,7.2,1553,6,3,0,
5910,20251231,CUST-04111,1,Active,2.8,2718,5,3,0,
5911,20260131,CUST-04111,1,Lapsed,9.7,920,3,3,0,
5912,20260228,CUST-04111,1,Highly Active,5.0,2254,6,4,0,
5913,20260331,CUST-04111,1,Active,7.7,1397,8,4,0,
5914,20260430,CUST-04111,1,Highly Active,9.6,1461,6,4,0,
5915,20231031,CUST-04121,1,Highly Active,6.7,1386,3,3,0,
5916,20231130,CUST-04121,1,Active,10.0,1494,5,2,0,
5917,20231231,CUST-04121,1,Dormant,7.4,1636,6,3,0,
5918,20240131,CUST-04121,1,Highly Active,6.9,1756,5,3,0,
5919,20240229,CUST-04121,1,Active,3.9,1847,3,4,0,
5920,20240331,CUST-04121,1,Dormant,6.4,1804,5,5,0,
5921,20240430,CUST-04121,1,Active,0.6,1046,6,4,0,
5922,20240531,CUST-04121,1,Highly Active,7.1,2201,5,3,0,
5923,20240630,CUST-04121,1,Lapsed,5.5,1288,2,4,0,
5924,20240731,CUST-04121,1,Lapsed,5.8,1714,5,3,0,
5925,20240831,CUST-04121,1,Active,8.3,2035,2,4,0,
5926,20240930,CUST-04121,1,Highly Active,7.0,1770,4,3,0,
5927,20241031,CUST-04121,1,Active,4.1,1793,6,3,0,
5928,20241130,CUST-04121,1,Highly Active,7.5,2333,7,3,0,
5929,20241231,CUST-04121,1,Active,9.0,1170,5,4,0,
5930,20250131,CUST-04121,1,Active,7.0,1874,9,3,0,
5931,20250228,CUST-04121,1,Lapsed,3.6,1628,5,4,0,
5932,20250331,CUST-04121,1,Highly Active,6.1,1881,5,3,0,
5933,20250430,CUST-04121,1,Highly Active,7.5,2001,8,2,0,
5934,20250531,CUST-04121,1,Dormant,3.0,1677,7,4,0,
5935,20250630,CUST-04121,1,Active,6.3,1119,7,2,0,
5936,20250731,CUST-04121,1,Lapsed,5.8,2026,6,3,0,
5937,20250831,CUST-04121,1,Active,5.5,2893,4,4,0,
5938,20250930,CUST-04121,1,Active,5.8,1702,5,3,0,
5939,20251031,CUST-04121,1,Lapsed,5.8,3374,8,5,0,
5940,20251130,CUST-04121,1,Lapsed,6.8,1636,6,4,0,
5941,20251231,CUST-04121,1,Highly Active,7.8,1209,10,4,0,
5942,20260131,CUST-04121,1,Active,3.9,2670,6,3,0,
5943,20260228,CUST-04121,1,Lapsed,8.1,1881,9,3,0,
5944,20260331,CUST-04121,1,Active,5.6,1063,5,3,0,
5945,20260430,CUST-04121,1,Active,3.3,1935,10,4,0,
5946,20251031,CUST-04131,1,Active,5.5,1889,9,4,0,
5947,20251130,CUST-04131,1,Highly Active,4.6,1864,6,3,0,
5948,20251231,CUST-04131,1,Active,6.5,1265,6,4,0,
5949,20260131,CUST-04131,1,Active,8.0,1494,7,3,0,
5950,20260228,CUST-04131,1,Lapsed,2.2,2355,7,3,0,
5951,20260331,CUST-04131,1,Highly Active,8.0,1782,5,4,0,
5952,20260430,CUST-04131,1,Highly Active,8.5,1082,9,5,0,
5953,20250430,CUST-04141,1,Highly Active,6.5,2234,5,4,0,
5954,20250531,CUST-04141,1,Highly Active,5.5,2249,5,4,0,
5955,20250630,CUST-04141,1,Active,6.6,1675,7,3,0,
5956,20250731,CUST-04141,1,Active,9.3,1750,2,3,0,
5957,20250831,CUST-04141,1,Highly Active,4.3,1905,8,4,0,
5958,20250930,CUST-04141,1,Highly Active,7.3,3200,6,3,0,
5959,20251031,CUST-04141,1,Highly Active,5.2,1946,7,4,0,
5960,20251130,CUST-04141,1,Dormant,6.2,1437,9,4,0,
5961,20251231,CUST-04141,1,Active,5.6,836,6,4,0,
5962,20260131,CUST-04141,1,Active,6.9,1881,4,3,0,
5963,20260228,CUST-04141,1,Highly Active,7.6,1541,9,3,0,
5964,20260331,CUST-04141,1,Dormant,7.9,1609,8,4,0,
5965,20260430,CUST-04141,1,Active,6.9,1706,6,5,0,
5966,20231031,CUST-04151,1,Active,5.6,1727,7,4,0,
5967,20231130,CUST-04151,1,Active,2.5,2273,5,4,0,
5968,20231231,CUST-04151,1,Lapsed,7.5,1640,5,4,0,
5969,20240131,CUST-04151,1,Highly Active,5.2,2079,4,3,0,
5970,20240229,CUST-04151,1,Highly Active,7.1,1749,6,4,0,
5971,20240331,CUST-04151,1,Active,3.7,2199,6,4,0,
5972,20240430,CUST-04151,1,Active,9.6,1825,2,3,0,
5973,20240531,CUST-04151,1,Lapsed,7.7,1728,5,4,0,
5974,20240630,CUST-04151,1,Active,9.3,1390,8,3,0,
5975,20240731,CUST-04151,1,Lapsed,10.0,1783,4,3,0,
5976,20240831,CUST-04151,1,Highly Active,4.1,1284,6,3,0,
5977,20240930,CUST-04151,1,Highly Active,6.0,826,7,3,0,
5978,20241031,CUST-04151,1,Lapsed,3.2,2847,7,3,0,
5979,20241130,CUST-04151,1,Active,5.9,2430,7,3,0,
5980,20241231,CUST-04151,1,Dormant,3.2,1660,7,3,0,
5981,20250131,CUST-04151,1,Active,6.9,1703,8,4,0,
5982,20250228,CUST-04151,1,Highly Active,9.9,1352,3,5,0,
5983,20250331,CUST-04151,1,Active,9.5,2881,8,3,0,
5984,20250430,CUST-04151,1,Lapsed,6.2,2304,7,5,0,
5985,20250531,CUST-04151,1,Lapsed,6.4,2448,5,3,0,
5986,20250630,CUST-04151,1,Highly Active,6.5,1605,6,2,0,
5987,20250731,CUST-04151,1,Active,5.5,3500,10,4,0,
5988,20250831,CUST-04151,1,Lapsed,8.1,2240,9,4,0,
5989,20250930,CUST-04151,1,Highly Active,10.0,1504,7,4,0,
5990,20251031,CUST-04151,1,Active,6.0,1636,4,4,0,
5991,20251130,CUST-04151,1,Active,7.6,936,5,3,0,
5992,20251231,CUST-04151,1,Highly Active,9.6,1965,8,4,0,
5993,20260131,CUST-04151,1,Lapsed,7.2,2536,8,4,0,
5994,20260228,CUST-04151,1,Lapsed,6.4,2038,8,4,0,
5995,20260331,CUST-04151,1,Highly Active,4.7,2144,4,3,0,
5996,20260430,CUST-04151,1,Active,2.2,1545,9,3,0,
5997,20231031,CUST-04161,1,Highly Active,7.2,1948,6,3,0,
5998,20231130,CUST-04161,1,Highly Active,7.0,2515,5,5,0,
5999,20231231,CUST-04161,1,Highly Active,7.0,2923,4,4,0,
6000,20240131,CUST-04161,1,Lapsed,7.3,1209,9,5,0,
6001,20240229,CUST-04161,1,Dormant,6.7,1706,8,4,0,
6002,20240331,CUST-04161,1,Lapsed,6.6,1327,8,4,0,
6003,20240430,CUST-04161,1,Lapsed,3.4,1838,4,4,0,
6004,20240531,CUST-04161,1,Highly Active,4.4,2272,4,3,0,
6005,20240630,CUST-04161,1,Active,6.0,1277,6,5,0,
6006,20240731,CUST-04161,1,Active,7.3,1869,2,4,0,
6007,20240831,CUST-04161,1,Active,5.9,1764,6,4,0,
6008,20240930,CUST-04161,1,Dormant,5.4,1949,4,4,0,
6009,20241031,CUST-04161,1,Active,3.1,730,5,4,0,
6010,20241130,CUST-04161,1,Highly Active,7.3,2322,3,3,0,
6011,20241231,CUST-04161,1,Highly Active,8.2,1826,8,3,0,
6012,20250131,CUST-04161,1,Active,4.8,1880,5,3,0,
6013,20250228,CUST-04161,1,Active,5.1,1343,2,4,0,
6014,20250331,CUST-04161,1,Active,6.9,1243,6,3,0,
6015,20250430,CUST-04161,1,Highly Active,5.2,1214,4,3,0,
6016,20250531,CUST-04161,0,Dormant,0.0,0,4,1,1,Better alternative
6017,20250630,CUST-04161,0,Dormant,0.0,0,4,2,0,
6018,20250731,CUST-04161,0,Dormant,0.0,0,4,3,0,
6019,20250831,CUST-04161,0,Dormant,0.0,0,5,2,0,
6020,20250930,CUST-04161,0,Dormant,0.0,0,6,2,0,
6021,20251031,CUST-04161,0,Dormant,0.0,0,4,2,0,
6022,20251130,CUST-04161,0,Dormant,0.0,0,3,3,0,
6023,20251231,CUST-04161,0,Dormant,0.0,0,4,1,0,
6024,20260131,CUST-04161,0,Dormant,0.0,0,5,2,0,
6025,20260228,CUST-04161,0,Dormant,0.0,0,0,1,0,
6026,20260331,CUST-04161,0,Dormant,0.0,0,1,4,0,
6027,20260430,CUST-04161,0,Dormant,0.0,0,6,2,0,
6028,20251130,CUST-04171,1,Highly Active,4.8,1997,5,4,0,
6029,20251231,CUST-04171,1,Active,5.5,2014,5,4,0,
6030,20260131,CUST-04171,1,Active,4.7,2598,8,4,0,
6031,20260228,CUST-04171,1,Active,8.3,1391,6,4,0,
6032,20260331,CUST-04171,1,Lapsed,4.1,1227,3,4,0,
6033,20260430,CUST-04171,1,Active,3.9,2145,5,3,0,
6034,20230731,CUST-04181,1,Highly Active,4.4,1707,7,3,0,
6035,20230831,CUST-04181,1,Lapsed,4.3,2355,8,2,0,
6036,20230930,CUST-04181,1,Active,8.5,1200,5,5,0,
6037,20231031,CUST-04181,1,Active,4.3,1034,3,3,0,
6038,20231130,CUST-04181,1,Lapsed,5.1,733,8,4,0,
6039,20231231,CUST-04181,1,Lapsed,7.9,2363,2,3,0,
6040,20240131,CUST-04181,1,Dormant,8.2,2079,4,3,0,
6041,20240229,CUST-04181,1,Highly Active,1.7,1608,7,3,0,
6042,20240331,CUST-04181,1,Highly Active,5.1,1974,6,4,0,
6043,20240430,CUST-04181,1,Highly Active,7.2,1869,4,3,0,
6044,20240531,CUST-04181,1,Lapsed,7.3,2419,8,4,0,
6045,20240630,CUST-04181,1,Active,6.0,2082,3,5,0,
6046,20240731,CUST-04181,1,Highly Active,6.5,1645,4,3,0,
6047,20240831,CUST-04181,1,Highly Active,2.3,1896,5,4,0,
6048,20240930,CUST-04181,1,Lapsed,3.3,1407,5,3,0,
6049,20241031,CUST-04181,1,Active,4.4,1144,6,3,0,
6050,20241130,CUST-04181,1,Dormant,6.2,2086,5,3,0,
6051,20241231,CUST-04181,1,Active,6.0,1887,5,4,0,
6052,20250131,CUST-04181,1,Active,4.4,2266,8,3,0,
6053,20250228,CUST-04181,1,Highly Active,8.6,1063,9,4,0,
6054,20250331,CUST-04181,1,Dormant,8.5,2128,8,4,0,
6055,20250430,CUST-04181,1,Dormant,5.0,2277,7,4,0,
6056,20250531,CUST-04181,1,Dormant,6.3,1138,8,4,0,
6057,20250630,CUST-04181,1,Active,6.6,2249,7,3,0,
6058,20250731,CUST-04181,1,Highly Active,4.3,1402,3,4,0,
6059,20250831,CUST-04181,1,Active,5.8,1690,5,3,0,
6060,20250930,CUST-04181,1,Active,9.6,1498,5,4,0,
6061,20251031,CUST-04181,1,Active,6.1,2623,3,4,0,
6062,20251130,CUST-04181,1,Active,0.8,912,6,3,0,
6063,20251231,CUST-04181,1,Active,9.8,1393,6,4,0,
6064,20260131,CUST-04181,1,Highly Active,3.9,1017,9,4,0,
6065,20260228,CUST-04181,1,Active,4.4,1190,7,3,0,
6066,20260331,CUST-04181,1,Highly Active,6.9,1306,6,3,0,
6067,20260430,CUST-04181,1,Lapsed,4.5,1139,10,4,0,
6068,20250331,CUST-04191,1,Highly Active,9.0,2389,5,4,0,
6069,20250430,CUST-04191,1,Dormant,7.2,1180,6,3,0,
6070,20250531,CUST-04191,1,Active,4.8,1383,7,3,0,
6071,20250630,CUST-04191,1,Active,6.0,1886,5,4,0,
6072,20250731,CUST-04191,1,Highly Active,4.6,1919,7,5,0,
6073,20250831,CUST-04191,1,Highly Active,9.5,2316,9,4,0,
6074,20250930,CUST-04191,1,Highly Active,5.4,1354,5,3,0,
6075,20251031,CUST-04191,1,Active,6.0,536,10,3,0,
6076,20251130,CUST-04191,1,Highly Active,3.3,1722,5,4,0,
6077,20251231,CUST-04191,1,Dormant,7.3,2489,6,4,0,
6078,20260131,CUST-04191,1,Lapsed,6.2,2601,7,4,0,
6079,20260228,CUST-04191,1,Active,8.2,2468,8,4,0,
6080,20260331,CUST-04191,1,Active,6.7,2369,7,4,0,
6081,20260430,CUST-04191,1,Highly Active,0.8,1277,6,3,0,
6082,20240831,CUST-04201,1,Highly Active,5.1,1857,9,4,0,
6083,20240930,CUST-04201,1,Lapsed,6.5,2452,8,4,0,
6084,20241031,CUST-04201,1,Active,2.9,2211,6,3,0,
6085,20241130,CUST-04201,1,Highly Active,7.0,2222,7,4,0,
6086,20241231,CUST-04201,1,Lapsed,8.3,1514,9,2,0,
6087,20250131,CUST-04201,1,Lapsed,7.0,2412,4,3,0,
6088,20250228,CUST-04201,1,Active,6.1,1766,7,3,0,
6089,20250331,CUST-04201,1,Dormant,5.8,2452,7,3,0,
6090,20250430,CUST-04201,1,Active,6.0,2874,5,3,0,
6091,20250531,CUST-04201,1,Active,2.7,2501,8,3,0,
6092,20250630,CUST-04201,1,Active,7.5,1885,6,4,0,
6093,20250731,CUST-04201,1,Lapsed,10.0,1259,9,2,0,
6094,20250831,CUST-04201,1,Active,6.5,2620,4,2,0,
6095,20250930,CUST-04201,1,Highly Active,6.6,1080,3,3,0,
6096,20251031,CUST-04201,1,Dormant,5.3,1894,8,2,0,
6097,20251130,CUST-04201,1,Active,4.9,989,9,4,0,
6098,20251231,CUST-04201,1,Highly Active,4.3,2310,7,4,0,
6099,20260131,CUST-04201,1,Lapsed,10.0,2133,4,4,0,
6100,20260228,CUST-04201,1,Highly Active,6.6,1991,8,4,0,
6101,20260331,CUST-04201,1,Active,7.2,1171,8,3,0,
6102,20260430,CUST-04201,1,Dormant,4.9,2659,8,4,0,
6103,20250531,CUST-04211,1,Active,7.7,2095,9,4,0,
6104,20250630,CUST-04211,1,Dormant,7.8,2584,5,3,0,
6105,20250731,CUST-04211,1,Highly Active,7.7,1540,7,3,0,
6106,20250831,CUST-04211,1,Active,9.3,1973,10,4,0,
6107,20250930,CUST-04211,1,Lapsed,5.6,2343,5,3,0,
6108,20251031,CUST-04211,1,Highly Active,6.0,2338,6,4,0,
6109,20251130,CUST-04211,1,Dormant,7.7,2902,10,4,0,
6110,20251231,CUST-04211,1,Highly Active,3.3,1697,9,3,0,
6111,20260131,CUST-04211,1,Active,6.6,1566,5,5,0,
6112,20260228,CUST-04211,1,Highly Active,8.3,2712,3,5,0,
6113,20260331,CUST-04211,1,Highly Active,4.7,1032,8,4,0,
6114,20260430,CUST-04211,1,Highly Active,5.9,874,5,3,0,
6115,20250831,CUST-04221,1,Lapsed,6.0,683,8,5,0,
6116,20250930,CUST-04221,1,Highly Active,6.1,2418,2,4,0,
6117,20251031,CUST-04221,1,Highly Active,6.8,2053,5,2,0,
6118,20251130,CUST-04221,1,Active,6.9,1426,10,4,0,
6119,20251231,CUST-04221,1,Active,6.2,2200,10,3,0,
6120,20260131,CUST-04221,1,Active,4.4,1406,2,4,0,
6121,20260228,CUST-04221,0,Dormant,0.0,0,6,1,1,Better alternative
6122,20260331,CUST-04221,0,Dormant,0.0,0,4,2,0,
6123,20260430,CUST-04221,0,Dormant,0.0,0,4,5,0,
6124,20260131,CUST-04231,1,Dormant,6.9,1719,7,4,0,
6125,20260228,CUST-04231,1,Dormant,7.8,1926,5,4,0,
6126,20260331,CUST-04231,1,Highly Active,6.0,2358,7,2,0,
6127,20260430,CUST-04231,1,Highly Active,8.8,2838,8,3,0,
6128,20240531,CUST-04241,1,Active,6.9,2845,10,2,0,
6129,20240630,CUST-04241,1,Active,6.1,1636,2,3,0,
6130,20240731,CUST-04241,1,Lapsed,6.5,2508,6,3,0,
6131,20240831,CUST-04241,1,Active,5.9,2455,6,4,0,
6132,20240930,CUST-04241,1,Lapsed,6.3,1994,6,4,0,
6133,20241031,CUST-04241,1,Active,4.0,1431,10,3,0,
6134,20241130,CUST-04241,1,Active,8.4,1113,5,3,0,
6135,20241231,CUST-04241,1,Active,6.4,1994,2,4,0,
6136,20250131,CUST-04241,1,Highly Active,7.8,2296,4,2,0,
6137,20250228,CUST-04241,1,Highly Active,6.5,3190,7,5,0,
6138,20250331,CUST-04241,1,Highly Active,8.1,1271,8,3,0,
6139,20250430,CUST-04241,1,Dormant,8.2,2333,6,4,0,
6140,20250531,CUST-04241,1,Highly Active,5.9,564,8,3,0,
6141,20250630,CUST-04241,1,Highly Active,7.5,1093,8,3,0,
6142,20250731,CUST-04241,1,Active,4.3,1411,6,4,0,
6143,20250831,CUST-04241,1,Lapsed,2.7,2166,6,4,0,
6144,20250930,CUST-04241,1,Lapsed,8.5,1489,7,4,0,
6145,20251031,CUST-04241,1,Active,10.0,2468,3,3,0,
6146,20251130,CUST-04241,1,Lapsed,8.4,1864,6,3,0,
6147,20251231,CUST-04241,1,Active,4.9,1829,8,5,0,
6148,20260131,CUST-04241,1,Lapsed,5.8,2071,7,4,0,
6149,20260228,CUST-04241,1,Active,5.5,2729,10,4,0,
6150,20260331,CUST-04241,1,Highly Active,3.2,2492,5,2,0,
6151,20260430,CUST-04241,1,Dormant,8.1,1175,7,3,0,
6152,20260228,CUST-04251,1,Active,4.0,1285,6,5,0,
6153,20260331,CUST-04251,1,Active,7.4,2277,6,3,0,
6154,20260430,CUST-04251,1,Active,6.1,2039,5,4,0,
6155,20241231,CUST-04261,1,Highly Active,7.9,1582,8,4,0,
6156,20250131,CUST-04261,1,Active,4.3,2022,6,4,0,
6157,20250228,CUST-04261,1,Active,9.2,1141,7,5,0,
6158,20250331,CUST-04261,1,Dormant,5.1,1229,10,5,0,
6159,20250430,CUST-04261,1,Active,4.3,1867,6,3,0,
6160,20250531,CUST-04261,1,Lapsed,9.0,2197,8,3,0,
6161,20250630,CUST-04261,1,Highly Active,5.4,2571,5,4,0,
6162,20250731,CUST-04261,1,Active,7.2,2454,7,3,0,
6163,20250831,CUST-04261,1,Highly Active,3.8,984,6,3,0,
6164,20250930,CUST-04261,1,Highly Active,6.3,1270,10,3,0,
6165,20251031,CUST-04261,1,Dormant,7.5,2337,3,3,0,
6166,20251130,CUST-04261,1,Highly Active,9.6,2267,6,4,0,
6167,20251231,CUST-04261,1,Dormant,7.3,1625,7,4,0,
6168,20260131,CUST-04261,1,Dormant,8.3,1066,6,4,0,
6169,20260228,CUST-04261,1,Highly Active,4.8,1462,7,3,0,
6170,20260331,CUST-04261,1,Active,6.8,2039,5,3,0,
6171,20260430,CUST-04261,1,Lapsed,4.3,2464,7,5,0,
6172,20260430,CUST-04271,1,Active,7.1,1951,9,4,0,
6173,20230930,CUST-04281,1,Active,10.0,2247,5,3,0,
6174,20231031,CUST-04281,1,Active,6.5,1830,8,4,0,
6175,20231130,CUST-04281,0,Dormant,0.0,0,2,3,1,Better alternative
6176,20231231,CUST-04281,0,Dormant,0.0,0,3,3,0,
6177,20240131,CUST-04281,0,Dormant,0.0,0,0,2,0,
6178,20240229,CUST-04281,0,Dormant,0.0,0,0,1,0,
6179,20240331,CUST-04281,0,Dormant,0.0,0,1,3,0,
6180,20240430,CUST-04281,0,Dormant,0.0,0,7,4,0,
6181,20240531,CUST-04281,0,Dormant,0.0,0,4,1,0,
6182,20240630,CUST-04281,0,Dormant,0.0,0,0,1,0,
6183,20240731,CUST-04281,0,Dormant,0.0,0,2,1,0,
6184,20240831,CUST-04281,0,Dormant,0.0,0,5,2,0,
6185,20240930,CUST-04281,0,Dormant,0.0,0,0,3,0,
6186,20241031,CUST-04281,0,Dormant,0.0,0,3,3,0,
6187,20241130,CUST-04281,0,Dormant,0.0,0,1,1,0,
6188,20241231,CUST-04281,0,Dormant,0.0,0,1,2,0,
6189,20250131,CUST-04281,0,Dormant,0.0,0,1,2,0,
6190,20250228,CUST-04281,0,Dormant,0.0,0,4,1,0,
6191,20250331,CUST-04281,0,Dormant,0.0,0,5,3,0,
6192,20250430,CUST-04281,0,Dormant,0.0,0,6,2,0,
6193,20250531,CUST-04281,0,Dormant,0.0,0,1,3,0,
6194,20250630,CUST-04281,0,Dormant,0.0,0,5,1,0,
6195,20250731,CUST-04281,0,Dormant,0.0,0,2,1,0,
6196,20250831,CUST-04281,0,Dormant,0.0,0,1,2,0,
6197,20250930,CUST-04281,0,Dormant,0.0,0,5,4,0,
6198,20251031,CUST-04281,0,Dormant,0.0,0,4,3,0,
6199,20251130,CUST-04281,0,Dormant,0.0,0,3,2,0,
6200,20251231,CUST-04281,0,Dormant,0.0,0,5,1,0,
6201,20260131,CUST-04281,0,Dormant,0.0,0,4,1,0,
6202,20260228,CUST-04281,0,Dormant,0.0,0,0,3,0,
6203,20260331,CUST-04281,0,Dormant,0.0,0,1,1,0,
6204,20260430,CUST-04281,0,Dormant,0.0,0,2,3,0,
6205,20250531,CUST-04291,1,Highly Active,4.3,1588,4,4,0,
6206,20250630,CUST-04291,1,Dormant,6.0,1496,10,3,0,
6207,20250731,CUST-04291,1,Highly Active,3.5,1778,6,3,0,
6208,20250831,CUST-04291,1,Lapsed,5.1,2944,9,3,0,
6209,20250930,CUST-04291,0,Dormant,0.0,0,2,2,1,Moved/sold farm
6210,20251031,CUST-04291,0,Dormant,0.0,0,1,2,0,
6211,20251130,CUST-04291,0,Dormant,0.0,0,3,1,0,
6212,20251231,CUST-04291,0,Dormant,0.0,0,3,2,0,
6213,20260131,CUST-04291,0,Dormant,0.0,0,1,2,0,
6214,20260228,CUST-04291,0,Dormant,0.0,0,4,1,0,
6215,20260331,CUST-04291,0,Dormant,0.0,0,1,2,0,
6216,20260430,CUST-04291,0,Dormant,0.0,0,4,1,0,
6217,20250331,CUST-04301,1,Highly Active,5.8,30,3,4,0,
6218,20250430,CUST-04301,1,Highly Active,5.2,2777,10,3,0,
6219,20250531,CUST-04301,1,Highly Active,4.3,1500,7,5,0,
6220,20250630,CUST-04301,1,Active,7.7,715,7,4,0,
6221,20250731,CUST-04301,1,Active,6.0,2610,6,3,0,
6222,20250831,CUST-04301,1,Active,5.0,2268,8,3,0,
6223,20250930,CUST-04301,1,Dormant,6.4,2152,9,4,0,
6224,20251031,CUST-04301,1,Highly Active,10.0,2346,6,4,0,
6225,20251130,CUST-04301,1,Highly Active,5.6,2011,9,4,0,
6226,20251231,CUST-04301,1,Active,5.2,855,6,4,0,
6227,20260131,CUST-04301,1,Active,5.6,3070,9,4,0,
6228,20260228,CUST-04301,1,Lapsed,4.6,1460,10,4,0,
6229,20260331,CUST-04301,1,Active,6.4,1587,4,4,0,
6230,20260430,CUST-04301,1,Dormant,1.7,2740,10,4,0,
6231,20260228,CUST-04311,1,Highly Active,5.6,1645,9,4,0,
6232,20260331,CUST-04311,1,Lapsed,8.0,2201,8,4,0,
6233,20260430,CUST-04311,0,Dormant,0.0,0,2,2,1,Better alternative
6234,20240430,CUST-04321,1,Lapsed,2.2,670,7,3,0,
6235,20240531,CUST-04321,1,Highly Active,4.4,1430,6,4,0,
6236,20240630,CUST-04321,1,Active,8.3,1788,3,3,0,
6237,20240731,CUST-04321,1,Active,7.5,1636,7,3,0,
6238,20240831,CUST-04321,1,Active,3.4,2585,8,4,0,
6239,20240930,CUST-04321,1,Active,6.6,1695,5,4,0,
6240,20241031,CUST-04321,1,Active,4.8,1924,6,3,0,
6241,20241130,CUST-04321,1,Lapsed,6.1,2172,6,3,0,
6242,20241231,CUST-04321,1,Active,5.0,2208,7,3,0,
6243,20250131,CUST-04321,1,Highly Active,8.5,2089,5,4,0,
6244,20250228,CUST-04321,1,Dormant,3.0,1545,4,2,0,
6245,20250331,CUST-04321,1,Lapsed,6.9,1091,5,3,0,
6246,20250430,CUST-04321,1,Dormant,4.8,1623,8,4,0,
6247,20250531,CUST-04321,1,Dormant,5.0,2630,6,4,0,
6248,20250630,CUST-04321,1,Dormant,6.1,2462,9,4,0,
6249,20250731,CUST-04321,1,Lapsed,6.1,2134,6,5,0,
6250,20250831,CUST-04321,1,Active,3.5,1210,8,5,0,
6251,20250930,CUST-04321,1,Highly Active,5.3,1603,3,3,0,
6252,20251031,CUST-04321,1,Highly Active,3.5,1466,5,4,0,
6253,20251130,CUST-04321,1,Highly Active,6.6,1833,7,2,0,
6254,20251231,CUST-04321,1,Highly Active,9.2,2210,10,5,0,
6255,20260131,CUST-04321,1,Dormant,5.1,1872,5,3,0,
6256,20260228,CUST-04321,1,Highly Active,4.2,1575,6,4,0,
6257,20260331,CUST-04321,1,Active,6.2,755,6,4,0,
6258,20260430,CUST-04321,1,Active,5.6,1784,5,4,0,
6259,20240430,CUST-04331,1,Active,8.0,1086,3,4,0,
6260,20240531,CUST-04331,1,Active,7.9,1762,3,4,0,
6261,20240630,CUST-04331,1,Highly Active,5.4,1778,8,4,0,
6262,20240731,CUST-04331,1,Active,4.7,1797,5,3,0,
6263,20240831,CUST-04331,1,Highly Active,8.2,2039,6,3,0,
6264,20240930,CUST-04331,1,Highly Active,5.4,1341,6,4,0,
