DeviceDayID,DateKey,DeviceID,Status,AvgUptimePct,AvgRuntimeHrs,TotalWaterPumpedLitres,AvgFlowRateM3H,TotalSolarGenKWh,AvgBatterySoCPct,AvgSignalStrengthDBm,HeartbeatMissCount,AvgDataLatencyMs
14452,20250430,DEV-04516,Online,86.5,5.8,2201,2.2,2.2,65,-64,0,264
14453,20250531,DEV-04516,Online,90.2,5.7,1203,3.0,1.9,64,-64,0,236
14454,20250630,DEV-04516,Online,87.4,8.0,2341,1.9,2.3,93,-58,0,238
14455,20250731,DEV-04516,Online,96.5,7.4,1367,3.0,2.8,69,-70,2,341
14456,20250831,DEV-04516,Online,91.4,8.1,2353,2.3,2.8,46,-73,1,236
14457,20250930,DEV-04516,Online,92.3,6.8,879,3.7,2.2,67,-62,0,174
14458,20251031,DEV-04516,Online,95.1,6.7,2124,2.5,2.7,46,-70,0,460
14459,20251130,DEV-04516,Online,99.9,8.3,1963,1.9,1.4,57,-67,1,196
14460,20251231,DEV-04516,Online,94.1,4.5,1717,2.9,3.7,48,-73,2,432
14461,20260131,DEV-04516,Online,97.2,7.1,2591,1.9,3.3,65,-69,2,221
14462,20260228,DEV-04516,Online,92.8,7.9,2203,3.4,3.0,67,-71,4,124
14463,20260331,DEV-04516,Online,97.5,5.5,1837,2.5,2.0,76,-79,1,322
14464,20260430,DEV-04516,Degraded,64.4,6.1,1645,3.7,1.2,60,-78,0,271
14465,20250131,DEV-04521,Online,96.1,8.1,2346,1.5,2.1,87,-60,1,172
14466,20250228,DEV-04521,Online,90.6,7.9,1700,1.5,3.3,69,-79,0,341
14467,20250331,DEV-04521,Online,89.1,2.4,1129,2.3,2.3,64,-81,1,300
14468,20250430,DEV-04521,Degraded,56.2,4.9,913,2.3,2.4,50,-68,0,203
14469,20250531,DEV-04521,Online,95.4,5.8,659,3.5,2.5,54,-66,1,234
14470,20250630,DEV-04521,Online,96.0,9.0,2066,2.7,1.9,60,-50,0,359
14471,20250731,DEV-04521,Online,92.1,8.6,1839,2.7,2.8,77,-64,0,315
14472,20250831,DEV-04521,Online,91.3,7.2,1945,3.7,3.7,66,-85,0,240
14473,20250930,DEV-04521,Online,99.9,6.3,1861,2.3,2.8,58,-62,1,167
14474,20251031,DEV-04521,Online,84.2,7.5,859,3.3,1.8,55,-77,0,181
14475,20251130,DEV-04521,Online,95.5,5.9,1335,3.9,2.5,76,-76,0,238
14476,20251231,DEV-04521,Online,99.0,5.8,1373,2.7,3.1,86,-57,0,257
14477,20260131,DEV-04521,Online,89.7,8.1,1751,3.3,3.6,68,-59,1,279
14478,20260228,DEV-04521,Online,94.6,4.6,1238,2.7,2.3,76,-66,1,299
14479,20260331,DEV-04521,Online,95.0,4.7,2395,2.9,1.9,72,-64,0,270
14480,20260430,DEV-04521,Online,97.4,3.7,1439,3.1,1.7,57,-86,0,234
14481,20250131,DEV-04526,Online,99.1,6.8,1649,2.9,2.6,59,-69,0,296
14482,20250228,DEV-04526,Online,92.8,7.8,2709,1.8,2.9,76,-81,0,181
14483,20250331,DEV-04526,Online,96.5,6.7,1618,2.9,2.0,96,-61,2,345
14484,20250430,DEV-04526,Online,92.3,4.3,1062,3.2,2.3,65,-72,4,284
14485,20250531,DEV-04526,Online,99.9,4.4,2013,2.2,1.6,85,-71,3,310
14486,20250630,DEV-04526,Online,91.3,7.9,2007,2.8,2.9,71,-74,0,116
14487,20250731,DEV-04526,Online,97.4,7.5,2331,2.6,2.1,75,-72,1,166
14488,20250831,DEV-04526,Offline,59.6,7.1,2249,2.4,3.6,65,-71,0,293
14489,20250930,DEV-04526,Online,99.9,6.0,1828,2.8,2.5,71,-82,3,306
14490,20251031,DEV-04526,Online,87.6,4.5,1020,2.1,2.1,85,-55,1,266
14491,20251130,DEV-04526,Online,89.8,6.7,2194,3.5,1.8,47,-72,2,167
14492,20251231,DEV-04526,Online,95.4,4.9,1678,2.2,3.4,67,-84,0,309
14493,20260131,DEV-04526,Online,92.6,8.1,2068,2.6,2.2,67,-95,0,289
14494,20260228,DEV-04526,Online,97.8,3.9,1939,2.9,2.5,70,-75,1,235
14495,20260331,DEV-04526,Online,99.9,5.5,2234,3.0,1.8,69,-74,1,361
14496,20260430,DEV-04526,Online,99.5,5.8,2339,2.4,1.6,77,-69,0,540
14497,20250131,DEV-04531,Online,92.0,5.5,2462,3.2,3.1,67,-61,1,367
14498,20250228,DEV-04531,Online,90.5,7.5,2446,1.7,3.0,56,-65,0,178
14499,20250331,DEV-04531,Online,90.6,8.7,1771,2.9,1.5,79,-71,3,294
14500,20250430,DEV-04531,Online,93.1,5.9,1282,3.6,2.0,82,-58,3,234
14501,20250531,DEV-04531,Online,93.5,4.4,1752,2.9,1.8,88,-79,2,262
14502,20250630,DEV-04531,Online,98.7,8.4,1738,2.7,2.5,69,-82,1,407
14503,20250731,DEV-04531,Online,95.5,9.2,2618,1.6,2.7,78,-83,0,401
14504,20250831,DEV-04531,Online,94.9,6.5,2052,2.8,2.9,51,-70,0,357
14505,20250930,DEV-04531,Online,98.0,5.7,1381,2.8,2.8,52,-69,2,129
14506,20251031,DEV-04531,Degraded,59.8,6.4,1498,2.8,2.3,71,-75,0,229
14507,20251130,DEV-04531,Online,92.4,5.4,1268,2.4,2.7,37,-66,1,179
14508,20251231,DEV-04531,Offline,60.4,7.1,942,2.4,2.7,47,-73,0,80
14509,20260131,DEV-04531,Offline,61.4,6.1,2305,3.1,2.5,82,-83,0,287
14510,20260228,DEV-04531,Online,94.3,7.5,2738,2.8,3.8,93,-85,0,289
14511,20260331,DEV-04531,Online,98.6,4.0,1171,2.7,2.6,71,-95,1,342
14512,20260430,DEV-04531,Online,94.2,7.8,1385,3.0,2.2,47,-68,2,384
14513,20250131,DEV-04536,Online,90.6,7.7,2567,3.0,2.2,77,-69,0,277
14514,20250228,DEV-04536,Online,91.3,7.3,1732,3.7,3.3,42,-60,1,309
14515,20250331,DEV-04536,Online,97.0,3.3,1295,1.6,1.8,76,-76,0,216
14516,20250430,DEV-04536,Online,98.4,6.3,1331,1.9,1.4,43,-61,3,188
14517,20250531,DEV-04536,Online,91.2,4.9,1094,2.8,2.1,72,-69,2,173
14518,20250630,DEV-04536,Online,93.5,6.6,1725,3.0,2.8,64,-73,1,231
14519,20250731,DEV-04536,Online,99.9,6.2,2135,3.3,3.5,67,-69,2,114
14520,20250831,DEV-04536,Online,92.8,7.9,2409,3.1,2.6,64,-91,0,286
14521,20250930,DEV-04536,Online,91.2,6.4,1882,2.5,3.4,38,-57,1,313
14522,20251031,DEV-04536,Online,99.9,6.5,1468,1.5,2.7,63,-77,0,249
14523,20251130,DEV-04536,Online,96.6,5.5,1422,3.5,1.3,68,-50,0,331
14524,20251231,DEV-04536,Online,96.5,5.3,982,3.1,2.7,58,-78,1,167
14525,20260131,DEV-04536,Online,93.5,7.3,2598,3.8,2.0,47,-88,1,202
14526,20260228,DEV-04536,Online,96.9,4.5,2138,3.4,2.2,72,-84,0,90
14527,20260331,DEV-04536,Degraded,61.5,4.4,1057,3.0,2.2,94,-76,1,185
14528,20260430,DEV-04536,Online,91.3,5.3,1018,4.0,1.9,79,-75,2,103
14529,20250131,DEV-04541,Online,93.6,7.6,2506,3.1,2.7,62,-61,2,94
14530,20250228,DEV-04541,Offline,58.3,8.1,2232,2.2,2.7,90,-72,0,223
14531,20250331,DEV-04541,Online,98.1,5.8,1223,2.9,1.7,62,-68,1,243
14532,20250430,DEV-04541,Online,93.6,6.9,1040,2.9,1.9,93,-79,0,356
14533,20250531,DEV-04541,Online,89.0,5.8,1030,4.0,2.6,74,-74,1,366
14534,20250630,DEV-04541,Online,98.0,7.1,1525,3.1,2.6,48,-76,1,352
14535,20250731,DEV-04541,Online,95.6,7.0,2163,2.7,3.1,63,-64,2,428
14536,20250831,DEV-04541,Online,90.6,8.7,1394,1.5,3.2,53,-71,0,342
14537,20250930,DEV-04541,Offline,65.0,6.4,1574,3.3,3.2,51,-62,1,324
14538,20251031,DEV-04541,Offline,59.0,5.0,1104,3.0,1.9,73,-73,1,238
14539,20251130,DEV-04541,Online,93.9,3.8,1420,2.0,2.4,69,-74,0,322
14540,20251231,DEV-04541,Online,97.6,6.4,1112,2.8,2.3,68,-79,0,209
14541,20260131,DEV-04541,Online,96.8,5.4,2606,2.5,2.9,58,-72,0,236
14542,20260228,DEV-04541,Online,96.7,8.1,1391,2.2,3.6,67,-63,1,340
14543,20260331,DEV-04541,Online,94.8,5.5,1656,3.5,1.5,62,-70,2,326
14544,20260430,DEV-04541,Online,98.1,5.4,1897,3.0,1.6,74,-80,1,377
14545,20250131,DEV-04546,Online,99.9,6.0,2324,1.9,3.4,65,-81,0,190
14546,20250228,DEV-04546,Online,99.9,6.4,2737,2.6,2.4,61,-62,0,172
14547,20250331,DEV-04546,Online,98.9,8.1,1356,2.5,2.2,80,-61,0,321
14548,20250430,DEV-04546,Online,97.7,5.7,1327,2.8,1.7,67,-65,1,284
14549,20250531,DEV-04546,Online,95.1,5.4,705,2.7,2.2,72,-87,1,328
14550,20250630,DEV-04546,Online,90.8,6.3,2061,2.6,3.3,65,-50,0,354
14551,20250731,DEV-04546,Online,93.8,5.7,2319,2.9,3.5,61,-55,0,267
14552,20250831,DEV-04546,Online,91.7,6.9,2028,2.4,2.1,68,-60,1,266
14553,20250930,DEV-04546,Online,90.2,3.5,462,1.6,2.7,82,-89,1,239
14554,20251031,DEV-04546,Online,92.8,5.5,1170,3.5,2.4,82,-73,0,262
14555,20251130,DEV-04546,Online,95.8,4.2,1470,2.7,2.1,75,-71,3,198
14556,20251231,DEV-04546,Online,94.0,7.2,2316,2.2,2.0,80,-77,0,354
14557,20260131,DEV-04546,Degraded,65.2,5.9,1917,1.5,2.9,58,-66,2,318
14558,20260228,DEV-04546,Online,94.4,6.6,2666,2.7,3.4,80,-77,0,188
14559,20260331,DEV-04546,Online,93.7,6.8,407,1.8,2.4,88,-55,0,170
14560,20260430,DEV-04546,Degraded,59.1,5.9,2492,3.2,1.5,86,-92,2,280
14561,20250131,DEV-04551,Online,99.9,5.9,2847,3.7,3.4,77,-78,0,202
14562,20250228,DEV-04551,Online,92.2,6.2,2796,3.2,3.3,74,-68,1,201
14563,20250331,DEV-04551,Online,95.4,4.6,1567,2.7,2.4,66,-59,1,386
14564,20250430,DEV-04551,Online,99.6,6.9,1277,2.8,1.9,59,-95,1,244
14565,20250531,DEV-04551,Online,96.3,5.8,1753,2.0,2.5,87,-50,0,408
14566,20250630,DEV-04551,Online,93.3,6.9,2108,4.0,3.2,70,-79,1,279
14567,20250731,DEV-04551,Online,96.4,8.8,1370,2.6,2.7,60,-79,1,395
14568,20250831,DEV-04551,Online,97.1,6.9,2100,1.9,2.5,59,-79,0,397
14569,20250930,DEV-04551,Degraded,64.7,6.7,1754,3.8,3.4,61,-70,1,428
14570,20251031,DEV-04551,Online,95.5,4.0,1797,2.4,2.5,72,-68,0,313
14571,20251130,DEV-04551,Online,95.8,4.8,1921,2.5,2.5,74,-76,2,376
14572,20251231,DEV-04551,Online,86.5,5.1,679,2.9,2.5,72,-68,1,217
14573,20260131,DEV-04551,Degraded,65.1,7.2,2943,3.1,3.4,67,-68,0,258
14574,20260228,DEV-04551,Online,90.4,7.1,1874,1.6,3.2,43,-79,0,211
14575,20260331,DEV-04551,Online,88.7,6.0,886,3.8,2.3,78,-77,1,160
14576,20260430,DEV-04551,Online,95.1,4.8,746,3.7,2.2,50,-81,1,408
14577,20250131,DEV-04556,Online,88.7,9.0,2711,3.4,2.9,48,-77,2,288
14578,20250228,DEV-04556,Online,99.9,6.3,2946,4.0,3.6,70,-56,1,296
14579,20250331,DEV-04556,Online,89.1,4.9,1918,3.3,1.7,50,-71,0,233
14580,20250430,DEV-04556,Online,81.5,6.7,1061,2.4,1.2,43,-76,1,331
14581,20250531,DEV-04556,Online,98.7,3.8,1350,2.1,1.6,59,-66,2,153
14582,20250630,DEV-04556,Online,95.7,8.3,1809,2.9,2.7,77,-64,0,468
14583,20250731,DEV-04556,Online,95.7,5.2,2031,3.3,3.6,64,-58,0,293
14584,20250831,DEV-04556,Online,95.1,7.6,1979,2.8,3.0,68,-73,3,340
14585,20250930,DEV-04556,Online,97.4,4.6,988,3.5,2.7,74,-70,0,397
14586,20251031,DEV-04556,Online,97.0,6.9,1881,3.4,2.2,57,-73,1,307
14587,20251130,DEV-04556,Online,97.0,6.2,1566,3.2,2.6,78,-77,0,273
14588,20251231,DEV-04556,Online,86.2,5.9,1144,1.5,3.7,58,-64,1,184
14589,20260131,DEV-04556,Online,96.9,8.4,2079,2.8,3.1,72,-63,0,295
14590,20260228,DEV-04556,Online,99.9,6.4,3082,2.3,4.0,64,-79,0,135
14591,20260331,DEV-04556,Online,88.0,5.2,883,2.5,2.3,61,-73,1,369
14592,20260430,DEV-04556,Online,96.5,5.0,2469,3.6,2.2,62,-66,0,312
14593,20250131,DEV-04561,Online,89.4,6.7,2817,3.0,3.1,61,-74,0,210
14594,20250228,DEV-04561,Online,94.9,9.3,3098,3.9,3.4,67,-68,2,80
14595,20250331,DEV-04561,Online,91.4,5.0,1613,2.6,2.2,78,-86,2,328
14596,20250430,DEV-04561,Online,97.0,7.5,1707,2.7,2.8,64,-69,1,480
14597,20250531,DEV-04561,Online,96.4,4.3,1486,2.0,2.1,45,-77,0,263
14598,20250630,DEV-04561,Online,95.1,8.3,1633,2.8,2.4,44,-60,0,426
14599,20250731,DEV-04561,Online,95.0,8.3,2651,3.4,3.4,71,-72,1,261
14600,20250831,DEV-04561,Online,92.6,6.8,2385,1.7,2.7,65,-75,2,361
14601,20250930,DEV-04561,Online,87.1,4.8,821,2.9,2.7,71,-68,0,264
14602,20251031,DEV-04561,Online,87.5,5.1,765,2.6,2.1,78,-71,0,341
14603,20251130,DEV-04561,Degraded,60.7,5.4,1312,2.9,2.2,94,-82,2,252
14604,20251231,DEV-04561,Online,97.8,4.5,2354,4.0,1.6,78,-50,1,328
14605,20260131,DEV-04561,Online,99.9,5.8,2324,1.5,2.7,69,-73,1,283
14606,20260228,DEV-04561,Online,92.0,6.9,2573,3.7,3.5,63,-76,0,247
14607,20260331,DEV-04561,Online,93.6,6.4,504,3.4,2.3,77,-79,2,274
14608,20260430,DEV-04561,Online,90.1,4.8,1947,2.5,2.3,78,-61,2,276
14609,20250131,DEV-04566,Online,89.9,8.7,1784,3.2,3.3,77,-78,1,307
14610,20250228,DEV-04566,Online,89.4,7.0,2296,3.8,3.1,82,-70,1,485
14611,20250331,DEV-04566,Online,99.9,5.1,1563,2.7,1.7,84,-72,0,234
14612,20250430,DEV-04566,Online,90.8,5.5,1340,2.8,2.6,62,-75,0,338
14613,20250531,DEV-04566,Online,97.5,6.3,1388,3.9,2.1,70,-54,0,254
14614,20250630,DEV-04566,Online,91.0,6.6,3041,2.6,2.5,74,-83,0,142
14615,20250731,DEV-04566,Online,91.8,6.5,2532,3.7,2.3,81,-89,1,129
14616,20250831,DEV-04566,Online,96.8,5.8,2760,3.6,3.5,43,-87,2,274
14617,20250930,DEV-04566,Online,93.1,4.4,1427,2.6,2.7,70,-79,0,174
14618,20251031,DEV-04566,Online,89.6,5.3,982,3.2,2.0,74,-52,3,262
14619,20251130,DEV-04566,Online,90.0,5.4,2236,2.4,1.8,71,-69,1,273
14620,20251231,DEV-04566,Online,93.9,3.8,329,1.5,2.8,73,-65,1,236
14621,20260131,DEV-04566,Online,96.9,7.4,2417,2.5,2.7,68,-64,0,314
14622,20260228,DEV-04566,Online,87.9,7.8,2672,3.0,3.2,90,-67,1,367
14623,20260331,DEV-04566,Offline,62.4,5.2,2033,3.2,1.7,74,-78,0,218
14624,20260430,DEV-04566,Online,94.2,5.0,752,3.2,1.7,71,-64,2,249
14625,20250131,DEV-04571,Online,94.2,6.9,2828,2.7,3.2,72,-80,2,323
14626,20250228,DEV-04571,Online,97.1,4.9,2942,2.4,2.9,61,-66,1,485
14627,20250331,DEV-04571,Online,90.5,7.7,1357,3.6,1.2,72,-78,0,311
14628,20250430,DEV-04571,Online,97.9,6.3,300,3.6,1.6,80,-68,1,359
14629,20250531,DEV-04571,Online,92.1,4.2,1144,3.1,2.9,64,-72,2,243
14630,20250630,DEV-04571,Online,99.4,8.0,1510,3.0,3.3,89,-63,2,300
14631,20250731,DEV-04571,Online,89.4,5.9,2757,3.0,2.4,81,-65,1,214
14632,20250831,DEV-04571,Degraded,56.1,6.8,1956,3.3,3.3,79,-62,2,267
14633,20250930,DEV-04571,Online,99.2,4.5,1704,1.8,3.2,79,-61,0,238
14634,20251031,DEV-04571,Online,99.9,4.3,696,3.3,1.4,65,-70,0,320
14635,20251130,DEV-04571,Offline,68.7,6.5,1136,2.6,1.6,79,-66,1,319
14636,20251231,DEV-04571,Online,90.9,5.7,1455,2.9,2.4,54,-82,1,255
14637,20260131,DEV-04571,Online,90.1,7.9,1305,2.3,2.8,66,-60,0,393
14638,20260228,DEV-04571,Online,94.7,6.7,2307,2.1,2.6,55,-75,0,259
14639,20260331,DEV-04571,Online,97.9,4.7,1207,1.9,1.7,80,-82,2,384
14640,20260430,DEV-04571,Online,91.0,4.4,446,2.3,2.8,58,-67,3,190
14641,20250131,DEV-04576,Online,99.9,5.9,2148,3.1,2.9,84,-89,0,305
14642,20250228,DEV-04576,Online,98.8,5.0,2875,1.7,2.8,57,-70,1,268
14643,20250331,DEV-04576,Degraded,58.3,4.0,1865,2.3,2.0,59,-81,1,358
14644,20250430,DEV-04576,Online,99.9,6.7,955,2.7,1.6,54,-84,1,451
14645,20250531,DEV-04576,Online,92.6,5.0,2070,3.5,2.5,57,-74,1,287
14646,20250630,DEV-04576,Online,99.9,8.9,1538,3.5,2.6,63,-62,0,265
14647,20250731,DEV-04576,Online,95.7,5.8,1392,2.5,3.0,59,-70,1,413
14648,20250831,DEV-04576,Online,88.7,6.3,2237,2.3,3.2,68,-83,2,283
14649,20250930,DEV-04576,Online,92.9,6.0,396,2.5,3.7,57,-55,1,80
14650,20251031,DEV-04576,Online,93.1,3.8,1667,1.6,2.2,67,-61,2,299
14651,20251130,DEV-04576,Online,95.0,6.1,1331,1.5,1.5,61,-73,0,377
14652,20251231,DEV-04576,Online,97.8,3.7,2250,3.3,2.7,76,-74,1,322
14653,20260131,DEV-04576,Online,97.2,7.1,1267,3.2,3.0,89,-69,1,288
14654,20260228,DEV-04576,Online,92.0,7.2,2459,2.6,2.7,68,-65,1,357
14655,20260331,DEV-04576,Online,87.5,6.2,1279,2.2,2.2,62,-82,1,188
14656,20260430,DEV-04576,Online,92.9,6.8,1633,3.4,1.8,53,-76,0,311
14657,20250131,DEV-04581,Online,92.6,7.1,2438,3.6,2.4,70,-66,1,514
14658,20250228,DEV-04581,Online,99.0,7.2,2421,2.5,2.8,69,-77,3,291
14659,20250331,DEV-04581,Online,94.4,5.2,601,2.8,2.3,71,-84,2,293
14660,20250430,DEV-04581,Online,91.1,4.1,1253,2.2,2.4,86,-63,1,249
14661,20250531,DEV-04581,Degraded,61.4,6.2,300,3.7,2.3,63,-85,0,344
14662,20250630,DEV-04581,Online,94.0,6.8,2315,3.2,2.8,55,-75,0,293
14663,20250731,DEV-04581,Online,95.5,6.3,1804,2.8,2.6,74,-62,2,220
14664,20250831,DEV-04581,Online,92.8,5.7,2508,3.1,3.6,75,-75,0,295
14665,20250930,DEV-04581,Online,95.0,6.7,1651,3.7,3.8,62,-78,0,337
14666,20251031,DEV-04581,Online,93.5,4.8,964,2.8,1.8,78,-64,0,239
14667,20251130,DEV-04581,Degraded,62.6,6.2,2000,1.9,1.9,64,-84,2,104
14668,20251231,DEV-04581,Online,92.6,4.2,1605,3.2,2.4,53,-80,0,302
14669,20260131,DEV-04581,Online,93.9,4.7,2398,2.4,2.7,83,-54,0,273
14670,20260228,DEV-04581,Online,93.6,6.5,2294,2.9,1.8,81,-73,2,318
14671,20260331,DEV-04581,Online,90.4,5.6,1193,2.5,2.8,72,-90,1,338
14672,20260430,DEV-04581,Online,97.4,6.4,1235,2.3,1.6,76,-62,0,431
14673,20250131,DEV-04586,Online,98.0,6.9,2593,3.0,3.5,74,-63,2,271
14674,20250228,DEV-04586,Online,92.1,5.7,2282,3.4,2.5,69,-66,2,429
14675,20250331,DEV-04586,Online,92.5,4.3,941,4.0,2.3,54,-91,2,158
14676,20250430,DEV-04586,Online,94.3,4.1,1234,2.3,2.1,68,-65,0,313
14677,20250531,DEV-04586,Online,92.9,6.2,1480,3.2,1.8,67,-95,0,188
14678,20250630,DEV-04586,Online,91.7,5.2,1860,2.8,3.4,35,-62,3,291
14679,20250731,DEV-04586,Online,98.5,7.0,1972,2.7,2.7,39,-94,0,125
14680,20250831,DEV-04586,Online,95.6,6.1,2038,3.8,3.0,48,-65,2,109
14681,20250930,DEV-04586,Offline,62.0,6.8,1014,1.5,2.3,64,-67,1,271
14682,20251031,DEV-04586,Offline,65.4,5.6,953,2.2,2.5,61,-70,1,326
14683,20251130,DEV-04586,Online,94.2,7.6,755,3.1,2.0,68,-81,2,122
14684,20251231,DEV-04586,Online,92.7,4.7,1627,2.4,2.9,71,-76,1,283
14685,20260131,DEV-04586,Online,95.5,5.7,2167,2.6,3.2,50,-60,1,224
14686,20260228,DEV-04586,Online,89.4,5.2,2561,2.4,3.3,64,-77,2,140
14687,20260331,DEV-04586,Online,99.9,5.9,2168,2.7,1.4,73,-80,1,347
14688,20260430,DEV-04586,Online,97.5,3.6,1649,2.5,1.9,47,-69,5,269
14689,20250131,DEV-04591,Online,89.7,7.3,2454,2.6,3.1,61,-71,1,282
14690,20250228,DEV-04591,Online,99.7,6.3,1797,2.6,2.6,63,-62,0,212
14691,20250331,DEV-04591,Online,96.2,5.7,857,2.8,2.1,81,-57,4,343
14692,20250430,DEV-04591,Online,94.3,6.6,1134,2.4,2.3,89,-66,0,295
14693,20250531,DEV-04591,Online,99.0,6.1,1093,1.8,1.7,84,-68,1,331
14694,20250630,DEV-04591,Online,95.3,7.0,1653,2.7,2.1,62,-77,2,313
14695,20250731,DEV-04591,Online,99.8,9.4,2078,2.4,3.2,90,-71,1,80
14696,20250831,DEV-04591,Online,91.8,5.9,2181,2.2,2.3,78,-63,1,156
14697,20250930,DEV-04591,Online,93.4,8.2,834,3.2,3.2,82,-70,0,240
14698,20251031,DEV-04591,Online,91.4,6.0,1694,3.4,1.6,61,-69,4,316
14699,20251130,DEV-04591,Online,88.9,4.0,1328,3.7,2.3,92,-70,1,427
14700,20251231,DEV-04591,Online,96.9,6.7,1035,3.2,2.7,74,-60,0,291
14701,20260131,DEV-04591,Online,99.9,4.9,1548,2.6,2.7,62,-71,0,200
14702,20260228,DEV-04591,Online,94.1,6.0,2316,1.7,3.0,78,-54,0,130
14703,20260331,DEV-04591,Online,96.3,4.6,1087,2.3,2.2,68,-71,0,194
14704,20260430,DEV-04591,Offline,57.3,5.6,969,3.1,2.4,83,-73,2,178
14705,20250131,DEV-04596,Online,98.5,6.3,2134,2.7,2.3,69,-76,1,385
14706,20250228,DEV-04596,Online,99.9,8.6,2276,3.3,4.0,91,-73,1,368
14707,20250331,DEV-04596,Online,98.1,4.7,1851,2.4,1.6,50,-84,0,423
14708,20250430,DEV-04596,Online,96.1,5.2,1136,3.3,1.6,79,-64,1,204
14709,20250531,DEV-04596,Online,87.7,5.8,1223,3.0,2.5,50,-87,0,406
14710,20250630,DEV-04596,Online,87.1,8.0,2259,2.4,2.9,64,-84,0,317
14711,20250731,DEV-04596,Online,96.6,5.7,1351,3.8,2.4,62,-76,1,356
14712,20250831,DEV-04596,Online,95.0,5.1,2269,2.3,3.0,68,-76,0,363
14713,20250930,DEV-04596,Online,91.7,7.1,1227,2.3,2.7,65,-55,1,189
14714,20251031,DEV-04596,Online,99.9,4.7,1151,1.7,2.7,55,-69,1,290
14715,20251130,DEV-04596,Online,92.8,4.9,1009,2.6,2.2,58,-76,2,211
14716,20251231,DEV-04596,Online,95.4,5.1,1349,2.7,2.8,69,-71,2,255
14717,20260131,DEV-04596,Online,92.9,8.8,2144,3.3,2.5,75,-61,1,251
14718,20260228,DEV-04596,Online,94.5,8.1,1781,3.4,3.3,46,-58,1,444
14719,20260331,DEV-04596,Online,96.4,3.3,1403,3.3,2.1,83,-75,1,199
14720,20260430,DEV-04596,Online,91.2,4.6,1621,2.0,1.5,68,-63,2,284
14721,20250131,DEV-04601,Online,90.8,5.9,1424,2.4,3.8,66,-89,5,182
14722,20250228,DEV-04601,Degraded,66.1,9.3,2153,2.7,3.0,80,-80,2,210
14723,20250331,DEV-04601,Online,91.8,5.4,948,3.5,2.4,64,-61,2,314
14724,20250430,DEV-04601,Online,94.3,7.1,1924,3.4,1.6,59,-51,3,191
14725,20250531,DEV-04601,Online,90.8,4.2,2003,2.8,2.0,81,-84,0,289
14726,20250630,DEV-04601,Online,88.6,6.1,1801,1.7,2.2,82,-85,0,152
14727,20250731,DEV-04601,Online,93.8,8.6,2830,2.9,2.6,57,-77,1,192
14728,20250831,DEV-04601,Online,96.4,5.0,2436,1.5,2.9,54,-70,2,330
14729,20250930,DEV-04601,Degraded,53.5,5.2,2226,2.5,2.9,61,-73,2,371
14730,20251031,DEV-04601,Online,97.5,4.8,1493,2.1,2.7,47,-72,1,381
14731,20251130,DEV-04601,Online,93.3,5.4,1725,2.6,1.6,78,-84,0,228
14732,20251231,DEV-04601,Online,99.9,7.0,802,3.2,2.8,79,-71,2,305
14733,20260131,DEV-04601,Online,97.0,5.7,2005,2.7,2.4,55,-50,0,531
14734,20260228,DEV-04601,Online,95.3,8.7,1894,2.7,3.5,86,-64,0,351
14735,20260331,DEV-04601,Online,99.9,6.1,963,3.1,1.5,74,-73,1,475
14736,20260430,DEV-04601,Online,95.0,6.4,1302,3.3,2.9,87,-61,0,248
14737,20250131,DEV-04606,Online,95.8,5.0,2408,2.9,3.4,72,-66,3,239
14738,20250228,DEV-04606,Online,95.6,6.8,1842,3.0,3.0,64,-76,2,356
14739,20250331,DEV-04606,Online,92.9,5.0,926,2.1,1.8,69,-73,0,361
14740,20250430,DEV-04606,Online,90.7,5.2,1660,2.2,1.6,54,-84,0,323
14741,20250531,DEV-04606,Online,95.7,7.2,830,2.1,1.7,61,-64,0,235
14742,20250630,DEV-04606,Online,93.5,7.0,2909,2.9,3.7,66,-58,0,206
14743,20250731,DEV-04606,Online,91.7,7.4,1878,2.4,1.9,76,-93,3,324
14744,20250831,DEV-04606,Online,93.8,7.5,2125,3.3,2.1,61,-66,1,398
14745,20250930,DEV-04606,Online,90.4,6.2,1818,2.7,3.1,70,-66,2,195
14746,20251031,DEV-04606,Online,92.4,7.6,1717,1.9,1.9,54,-69,0,173
14747,20251130,DEV-04606,Online,94.4,5.6,1587,2.8,2.3,62,-52,1,349
14748,20251231,DEV-04606,Online,99.8,5.5,1213,3.2,2.1,76,-73,1,276
14749,20260131,DEV-04606,Online,99.9,6.9,1380,2.2,2.3,79,-72,0,421
14750,20260228,DEV-04606,Online,99.9,5.2,1628,3.4,2.8,74,-80,0,222
14751,20260331,DEV-04606,Degraded,58.0,3.2,1322,3.5,1.6,35,-61,2,318
14752,20260430,DEV-04606,Online,99.9,4.8,1703,3.5,1.4,56,-62,1,286
14753,20250131,DEV-04611,Online,95.7,6.2,2733,3.7,3.3,64,-66,0,369
14754,20250228,DEV-04611,Online,89.5,8.5,1697,2.9,2.2,56,-55,2,352
14755,20250331,DEV-04611,Online,92.4,4.3,2087,3.6,1.9,63,-52,0,430
14756,20250430,DEV-04611,Online,95.1,2.0,1450,3.1,1.3,90,-64,1,324
14757,20250531,DEV-04611,Online,89.0,5.9,2196,2.3,1.4,50,-69,0,496
14758,20250630,DEV-04611,Online,92.2,5.8,2300,3.6,3.1,73,-88,0,380
14759,20250731,DEV-04611,Online,89.5,6.8,1977,3.9,2.5,82,-80,0,340
